node_id,category,root_cause_summary,independently_reproducible,suggested_work_package
tests.test_u6i4_first_admin_rbac_creation::test_fail_closed_for_missing_absent_invalid_schema_or_missing_hash[setup0],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_fail_closed_for_missing_absent_invalid_schema_or_missing_hash[setup1],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_fail_closed_for_missing_absent_invalid_schema_or_missing_hash[setup2],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_fail_closed_for_missing_absent_invalid_schema_or_missing_hash[setup3],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_first_admin_creation_is_idempotent_without_duplicate_rbac,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_no_public_endpoint_placeholder_password_or_provisioning_behavior_change,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_reconciles_existing_owner_user_with_provided_hash_and_missing_rbac,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_duplicate_setup_is_idempotent,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_expired_token_returns_neutral_error_and_no_admin_created,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_get_setup_credential_rejected,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_invalid_or_missing_token_returns_neutral_error,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_no_query_string_token_support,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_replay_with_different_password_does_not_change_password_hash,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_response_never_exposes_sensitive_data,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_setup_credential_succeeds_for_valid_token_and_password,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_tenant_isolation_only_writes_requested_schema,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i5_owner_credential_setup_endpoint::test_used_token_returns_neutral_error,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i6_onboarding_e2e_closeout::test_full_owner_onboarding_backend_chain_proves_hash_only_tokens_and_admin_rbac,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6k_production_smtp_email_delivery::test_duplicate_live_email_in_production_is_neutral_and_sends_no_extra_smtp,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6k_production_smtp_email_delivery::test_production_missing_smtp_config_returns_503_and_writes_no_rows,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6k_production_smtp_email_delivery::test_production_smtp_send_failure_rolls_back_registration_and_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6k_production_smtp_email_delivery::test_production_smtp_success_creates_hash_only_registration_and_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6k_production_smtp_email_delivery::test_test_environment_still_uses_dev_sink_without_smtp,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6l_email_verified_onboarding_orchestration::test_emailed_setup_token_can_create_first_admin_rbac_and_status_is_public_active,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6l_email_verified_onboarding_orchestration::test_production_missing_owner_setup_smtp_config_fails_closed,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6l_email_verified_onboarding_orchestration::test_production_owner_setup_smtp_failure_fails_closed_with_retry_anchor,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6l_email_verified_onboarding_orchestration::test_real_bootstrap_owner_setup_smtp_failure_persists_anchor_and_retry_reconciles,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6l_email_verified_onboarding_orchestration::test_repeated_internal_orchestration_does_not_duplicate_tenant_token_or_admin_rows,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6l_email_verified_onboarding_orchestration::test_reused_verification_token_remains_neutral_and_does_not_duplicate_orchestration,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6l_email_verified_onboarding_orchestration::test_verify_email_provisions_tenant_issues_setup_token_and_sends_owner_email,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestCrossTenantDenial::test_assign_roles_cross_tenant_not_found,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestCrossTenantDenial::test_delete_user_cross_tenant_not_found,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestCrossTenantDenial::test_get_user_cross_tenant_not_found,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestCrossTenantDenial::test_tenant_isolation_via_search_path,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestCrossTenantDenial::test_update_user_cross_tenant_not_found,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestEdgeCases::test_assign_invalid_role_id,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestEdgeCases::test_create_user_duplicate_email,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestEdgeCases::test_delete_self_prevented,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestEdgeCases::test_get_user_invalid_uuid,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestEdgeCases::test_update_user_duplicate_email,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestRBACDenial::test_assign_roles_without_permission_denied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestRBACDenial::test_create_user_without_permission_denied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestRBACDenial::test_delete_user_without_permission_denied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestRBACDenial::test_list_roles_without_permission_denied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestRBACDenial::test_list_users_without_permission_denied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestRBACDenial::test_update_user_without_permission_denied,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestRolesAPIHappyPath::test_list_roles_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestUsersAPIHappyPath::test_assign_roles_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestUsersAPIHappyPath::test_create_user_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestUsersAPIHappyPath::test_delete_user_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestUsersAPIHappyPath::test_get_user_by_id_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestUsersAPIHappyPath::test_list_users_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_users_roles_api.TestUsersAPIHappyPath::test_update_user_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
